ADD_UID,SITE_NAME,LOCALITY,POSTAL_CODE,PROVINCE_CODE,BLDG_UID,ADDRESS_DESCRIPTOR,MAIL_PROVIDER,FULL_ADDRESS,LAT,LONG
VAD10504,Acadia Park Residence - Melfa Lane (2613),Vancouver,V6T 2C5,BC,VBL10258,Residential,CampusMail,2613 Melfa Lane,-123.236997,49.263933
VAD10505,Acadia Park Residence - Melfa Lane (2638),Vancouver,V6T 2C6,BC,VBL10258,Residential,CampusMail,2638 Melfa Lane,-123.236463,49.263526
VAD10506,Acadia Park Residence - Melfa Lane (2606),Vancouver,V6T 2C6,BC,VBL10258,Residential,CampusMail,2606 Melfa Lane,-123.237097,49.26446
VAD10507,Acadia Park Residence - Montgomery Place (5618),Vancouver,V6T 2C7,BC,VBL10439,Residential,CampusMail,5618 Montgomery Place,-123.238591,49.264689
VAD10508,Acadia Park Residence - Tennis Crescent (2659),Vancouver,V6T 2C1,BC,VBL10436,Residential,CampusMail,2659 Tennis Crescent,-123.237572,49.263068
VAD10509,Acadia Park Residence - Yalta Place (5618),Vancouver,V6T 2C2,BC,VBL10438,Residential,CampusMail,5618 Yalta Place,-123.238029,49.263959
VAD10510,Acadia Park Residence - Tennis Crescent (2646),Vancouver,V6T 2E1,BC,VBL10436,Residential,CampusMail,2646 Tennis Crescent,-123.237443,49.263463
VAD10511,Acadia Park Residence - Pearkes Lane (2517),Vancouver,V6T 2C5,BC,VBL10440,Residential,CampusMail,2517 Pearkes Lane,-123.239533,49.26438
VAD10512,Acadia Park Residence - Melfa Lane (2627),Vancouver,V6T 2C5,BC,VBL10258,Residential,CampusMail,2627 Melfa Lane,-123.236849,49.263686
VAD10341,Fairview Crescent Residence (Unit 17),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2695 Fairview Crescent,-123.239474,49.263194
VAD10342,Fairview Crescent Residence (Unit 17),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2691 Fairview Crescent,-123.239483,49.263267
VAD10343,Fairview Crescent Residence (Unit 17),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2689 Fairview Crescent,-123.239495,49.263305
VAD10344,Fairview Crescent Residence (Unit 18),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2687 Fairview Crescent,-123.239513,49.263326
VAD10345,Fairview Crescent Residence (Unit 8),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2786 Fairview Crescent,-123.238823,49.262806
VAD10346,Fairview Crescent Residence (Unit 8),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2784 Fairview Crescent,-123.238789,49.262845
VAD10347,Fairview Crescent Residence (Unit 7),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2774 Fairview Crescent,-123.238852,49.262946
VAD10348,Fairview Crescent Residence (Unit 8),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2782 Fairview Crescent,-123.238844,49.262825
VAD10349,Fairview Crescent Residence (Unit 8),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2780 Fairview Crescent,-123.23888,49.262855
VAD10351,Fairview Crescent Residence (Unit 9),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2788 Fairview Crescent,-123.238805,49.262765
VAD10352,Fairview Crescent Residence (Unit 9),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2796 Fairview Crescent,-123.238715,49.262656
VAD10353,Fairview Crescent Residence (Unit 9),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2790 Fairview Crescent,-123.238751,49.262716
VAD10354,Fairview Crescent Residence (Unit 9),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2794 Fairview Crescent,-123.238737,49.262695
VAD10355,Fairview Crescent Residence - Beanery (Unit 1),Vancouver,V6T 2B9,BC,VBL10193,Commercial,CampusMail,2706 Fairview Crescent,-123.239468,49.263599
VAD10456,Fairview Crescent Residence (Unit 31),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2652 Fairview Crescent,-123.240112,49.263454
VAD10457,Fairview Crescent Residence (Unit 31),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2656 Fairview Crescent,-123.240184,49.263502
VAD10458,Fairview Crescent Residence (Unit 31),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2660 Fairview Crescent,-123.240171,49.263529
VAD10460,Fairview Crescent Residence (Unit 29),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2642 Fairview Crescent,-123.240328,49.263333
VAD10611,Fairview Crescent Residence (Unit 19),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2677 Fairview Crescent,-123.239807,49.263384
VAD10612,Fairview Crescent Residence (Unit 19),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2679 Fairview Crescent,-123.239752,49.263429
VAD10618,Fairview Crescent Residence (Unit 19),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2673 Fairview Crescent,-123.239904,49.263404
VAD10619,Fairview Crescent Residence (Unit 2),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2716 Fairview Crescent,-123.239376,49.263487
VAD10620,Fairview Crescent Residence (Unit 2),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2718 Fairview Crescent,-123.239342,49.263455
VAD10621,Fairview Crescent Residence (Unit 2),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2722 Fairview Crescent,-123.239312,49.263409
VAD10796,Westchester (D1),Vancouver,V6T 2J9,BC,VBL10220,Residential,CanadaPost,2568 West Mall,-123.249503,49.257446
VAD10267,Folio - Townhouse (A1),Vancouver,V6T 2L5,BC,VBL10316,NeighbourhoodBldg,CanadaPost,5962 Chancellor Mews,-123.250196,49.272301
VAD10019,Indian Residential School History and Dialogue Centre (IRSHDC),Vancouver,V6T 1Z1,BC,VBL10109,CampusBuilding,CampusMail,1985 Learners' Walk,-123.253601,49.267101
VAD10813,Azalea House,Vancouver,V6T 0B9,BC,VBL10133,NeighbourhoodBldg,CanadaPost,6388 Hawthorn Lane,-123.249826,49.257825
VAD11079,The Residences at Nobel Park - Townhouses,Vancouver,V6S 0L3,BC,VBL10352,NeighbourhoodBldg,CanadaPost,3483 Ross Drive,-123.23627,49.251014
VAD10284,Folio - Duplex (1A),Vancouver,V6T 0A1,BC,VBL10291,NeighbourhoodBldg,CanadaPost,5998 Chancellor Boulevard,-123.251127,49.272349
VAD10784,Westchester (A1),Vancouver,V6T 2J9,BC,VBL10220,Residential,CanadaPost,2598 West Mall,-123.249047,49.256884
VAD11118,UBC Tennis Centre,Vancouver,V6T 1Z3,BC,VBL10090,CampusBuilding,CampusMail,6160 Thunderbird Boulevard,-123.243612,49.25969
VAD10269,Folio - Duplex (2D),Vancouver,V6T 0A1,BC,VBL10291,Residential,CanadaPost,5982 Chancellor Boulevard,-123.250744,49.272496
VAD10010,Hawthorn Green (E2),Vancouver,V6T 2J6,BC,VBL10144,Residential,CanadaPost,6318 Hawthorn Lane,-123.24838,49.258314
VAD10410,Somerset (A1),Vancouver,V6T 2K5,BC,VBL10147,Residential,CanadaPost,6360 Larkin Drive,-123.248157,49.256906
VAD10185,Nine on the Park (1),Vancouver,V6T 0A3,BC,VBL10158,Residential,CanadaPost,6298 Eagles Drive,-123.247265,49.259442
VAD10271,Folio - Duplex (3F),Vancouver,V6T 0A1,BC,VBL10291,Residential,CanadaPost,5972 Chancellor Boulevard,-123.250493,49.272575
VAD10036,Logan Lane (C14),Vancouver,V6T 2K9,BC,VBL10226,Residential,CanadaPost,6226 Logan Lane,-123.246122,49.259137
VAD10272,Folio - Duplex (4G),Vancouver,V6T 0A1,BC,VBL10291,Residential,CanadaPost,5968 Chancellor Boulevard,-123.250389,49.272605
VAD10535,Chancellor Hall - Townhome (2),Vancouver,V6T 2L5,BC,VBL10271,Residential,CanadaPost,5980 Chancellor Mews,-123.250447,49.272213
VAD10435,St Mark's Duplex (8B),Vancouver,V6T 0A1,BC,VBL10279,Residential,CanadaPost,5908 Chancellor Boulevard,-123.249167,49.272864
VAD10432,St Mark's Duplex (7A),Vancouver,V6T 0A1,BC,VBL10279,Residential,CanadaPost,5912 Chancellor Boulevard,-123.249255,49.272847
VAD10275,Folio - Townhouse (A2),Vancouver,V6T 2L5,BC,VBL10316,Residential,CanadaPost,5966 Chancellor Mews,-123.250259,49.272279
VAD10283,Folio - Townhouse (A3),Vancouver,V6T 2L5,BC,VBL10316,Residential,CanadaPost,5968 Chancellor Mews,-123.250319,49.272258
VAD10433,St Mark's Duplex (7B),Vancouver,V6T 0A1,BC,VBL10279,Residential,CanadaPost,5918 Chancellor Boulevard,-123.249418,49.2728
VAD10424,St Mark's Duplex (5A),Vancouver,V6T 0A1,BC,VBL10279,Residential,CanadaPost,5938 Chancellor Boulevard,-123.2499,49.272689
VAD10430,St Mark's Duplex (6B),Vancouver,V6T 0A1,BC,VBL10279,Residential,CanadaPost,5922 Chancellor Boulevard,-123.249495,49.272797
VAD10428,St Mark's Duplex (6A),Vancouver,V6T 0A1,BC,VBL10279,Residential,CanadaPost,5928 Chancellor Boulevard,-123.24966,49.272748
VAD10534,Chancellor Hall - Townhome (1),Vancouver,V6T 2L5,BC,VBL10271,NeighbourhoodBldg,CanadaPost,5978 Chancellor Mews,-123.250384,49.272235
VAD10569,Fairview Crescent Residence (Unit 10),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2800 Fairview Crescent,-123.238658,49.262607
VAD10571,Acadia Park Residence - Tennis Crescent (2662),Vancouver,V6T 2E1,BC,VBL10436,Residential,CampusMail,2662 Tennis Crescent,-123.23733,49.263106
VAD10572,Acadia Park Residence - Montgomery Place (5505),Vancouver,V6T 2C8,BC,VBL10439,Residential,CampusMail,5505 Montgomery Place,-123.238031,49.265193
VAD10573,Acadia Park Residence - Tennis Crescent (2631),Vancouver,V6T 2C1,BC,VBL10436,Residential,CampusMail,2631 Tennis Crescent,-123.238112,49.263768
VAD10575,Acadia Park Residence - Yalta Place (5640),Vancouver,V6T 2C2,BC,VBL10438,Residential,CampusMail,5640 Yalta Place,-123.238653,49.263973
VAD10576,Acadia Park Residence - Montgomery Place (5613),Vancouver,V6T 2C8,BC,VBL10439,Residential,CampusMail,5613 Montgomery Place,-123.238691,49.265005
VAD10234,Fairview Crescent Residence (Unit 32),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2670 Fairview Crescent,-123.23999,49.263594
VAD10235,Fairview Crescent Residence (Unit 32),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2666 Fairview Crescent,-123.240037,49.263524
VAD10237,Fairview Crescent Residence (Unit 33),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2680 Fairview Crescent,-123.23984,49.263647
VAD10238,Fairview Crescent Residence (Unit 33),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2678 Fairview Crescent,-123.239854,49.263588
VAD10239,Fairview Crescent Residence (Unit 33),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2684 Fairview Crescent,-123.239733,49.263631
VAD10240,Fairview Crescent Residence (Unit 33),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2676 Fairview Crescent,-123.239871,49.263582
VAD10241,Fairview Crescent Residence (Unit 33),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2682 Fairview Crescent,-123.239789,49.263615
VAD10242,Fairview Crescent Residence (Unit 34),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2690 Fairview Crescent,-123.239678,49.263704
VAD10243,Fairview Crescent Residence (Unit 34),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2688 Fairview Crescent,-123.239686,49.263648
VAD10578,Acadia Park Residence - Yalta Place (5641),Vancouver,V6T 1L7,BC,VBL10438,Residential,CampusMail,5641 Yalta Place,-123.238792,49.26409
VAD10582,Acadia Park Residence - Pearkes Lane (2523),Vancouver,V6T 2C5,BC,VBL10440,Residential,CampusMail,2523 Pearkes Lane,-123.239414,49.264267
VAD10583,Acadia Park Residence - Yalta Place (5614),Vancouver,V6T 2C2,BC,VBL10438,Residential,CampusMail,5614 Yalta Place,-123.237938,49.264058
VAD10589,Fairview Crescent Residence (Unit 30),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2646 Fairview Crescent,-123.240283,49.263349
VAD10590,Fairview Crescent Residence (Unit 31),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2662 Fairview Crescent,-123.240142,49.263521
VAD10591,Fairview Crescent Residence (Unit 31),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2654 Fairview Crescent,-123.240132,49.263491
VAD10592,Fairview Crescent Residence (Unit 31),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2664 Fairview Crescent,-123.240073,49.263511
VAD10593,Acadia Park Residence - Yalta Place (5633),Vancouver,V6T 1L7,BC,VBL10438,Residential,CampusMail,5633 Yalta Place,-123.238561,49.264143
VAD10594,Acadia Park Residence - Montgomery Place (5617),Vancouver,V6T 2C8,BC,VBL10439,Residential,CampusMail,5617 Montgomery Place,-123.238675,49.26488
VAD10595,Acadia Park Residence - Melfa Lane (2637),Vancouver,V6T 2C5,BC,VBL10258,Residential,CampusMail,2637 Melfa Lane,-123.23661,49.263454
VAD10244,Fairview Crescent Residence (Unit 34),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2686 Fairview Crescent,-123.239703,49.263642
VAD10245,Fairview Crescent Residence (Unit 34),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2696 Fairview Crescent,-123.239566,49.26369
VAD10246,Fairview Crescent Residence (Unit 34),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2694 Fairview Crescent,-123.23962,49.263673
VAD10247,Fairview Crescent Residence (Unit 34),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2692 Fairview Crescent,-123.239659,49.26371
VAD10248,Fairview Crescent Residence (Unit 35),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2704 Fairview Crescent,-123.239422,49.263788
VAD10249,Fairview Crescent Residence (Unit 35),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2698 Fairview Crescent,-123.239536,49.263701
VAD10250,Fairview Crescent Residence (Unit 35),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2702 Fairview Crescent,-123.239513,49.263762
VAD10251,Fairview Crescent Residence (Unit 35) ,Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2700 Fairview Crescent,-123.239518,49.263707
VAD10252,Fairview Crescent Residence (Unit 4),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2740 Fairview Crescent,-123.239104,49.263258
VAD10253,Fairview Crescent Residence (Unit 4),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2736 Fairview Crescent,-123.239197,49.263269
VAD10607,Fairview Crescent Residence (Unit 18),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2681 Fairview Crescent,-123.239648,49.263398
VAD10608,Fairview Crescent Residence (Unit 18),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2683 Fairview Crescent,-123.239609,49.263343
VAD10609,Fairview Crescent Residence (Unit 18),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2685 Fairview Crescent,-123.239549,49.263357
VAD10706,Reconciliation Chapel,Vancouver,V6T 1X3,BC,VBL10392,OtherBuilding,CanadaPost,6030 Chancellor Boulevard,-123.252295,49.271429
VAD10556,Corus - Townhouse (7),Vancouver,V6T 0A9,BC,VBL10303,Residential,CanadaPost,5987 Walter Gage Road,-123.249298,49.270577
VAD10025,Logan Lane (E3),Vancouver,V6T 2K9,BC,VBL10226,Residential,CanadaPost,6276 Logan Lane,-123.246388,49.259047
VAD10907,Corus - Townhouse (11),Vancouver,V6T 0A9,BC,VBL10303,Residential,CanadaPost,5997 Walter Gage Road,-123.24962,49.270464
VAD10037,Logan Lane (A5),Vancouver,V6T 2K8,BC,VBL10226,Residential,CanadaPost,2569 East Mall,-123.245064,49.258631
VAD10551,Chancellor House - Duplex (3B),Vancouver,V6T 1E7,BC,VBL10385,Residential,CanadaPost,6008 Chancellor Boulevard,-123.251755,49.272072
VAD10221,MBA House - Retail,Vancouver,V6S 0B9,BC,VBL10403,Commercial,CanadaPost,3380 Shrum Lane,-123.235435,49.253931
VAD10317,Fairview Crescent Residence (Unit 13),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2737 Fairview Crescent,-123.239362,49.262708
VAD10641,Fairview Crescent Residence (Unit 22),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2643 Fairview Crescent,-123.24032,49.263124
VAD10296,Fairview Crescent Residence (Unit 7),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2772 Fairview Crescent,-123.238867,49.262949
VAD10651,Fairview Crescent Residence (Unit 24),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2621 Fairview Crescent,-123.240572,49.262961
VAD10307,Fairview Crescent Residence (Unit 11),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2759 Fairview Crescent,-123.239046,49.262628
VAD10470,Fairview Crescent Residence (Unit 3),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2730 Fairview Crescent,-123.239179,49.263346
VAD10350,Fairview Crescent Residence (Unit 9),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2792 Fairview Crescent,-123.238697,49.262733
VAD10459,Fairview Crescent Residence (Unit 30),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2644 Fairview Crescent,-123.240305,49.263341
VAD10196,Oakwood Residences,Vancouver,V6S 0L1,BC,VBL10255,NeighbourhoodBldg,CanadaPost,3383 Ross Drive,-123.238694,49.251847
VAD11183,Brock Commons North,Vancouver,V6T 1K2,BC,VBL10423,CampusBuilding,CampusMail,6177 Walter Gage Road,-123.252659,49.269365
VAD11125,UBC Research Ponds,Vancouver,V6T 1W5,BC,VBL10222,CampusBuilding,CampusMail,4069 Wesbrook Mall,-123.232683,49.247208
VAD10270,Folio - Duplex (3E),Vancouver,V6T 0A1,BC,VBL10291,Residential,CanadaPost,5978 Chancellor Boulevard,-123.250657,49.272524
VAD10236,Fairview Crescent Residence (Unit 32) ,Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2672 Fairview Crescent,-123.239957,49.263555
VAD10610,Fairview Crescent Residence (Unit 19),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2675 Fairview Crescent,-123.23986,49.263428
VAD10079,The Mews - Retail,Vancouver,V6S 0B9,BC,VBL10165,Commercial,CanadaPost,3308 Shrum Lane,-123.236094,49.254693
VAD10024,Logan Lane (D3),Vancouver,V6T 2K9,BC,VBL10226,Residential,CanadaPost,6256 Logan Lane,-123.245673,49.258611
VAD10423,Spirit,Vancouver,V6S 0B6,BC,VBL10238,NeighbourhoodBldg,CanadaPost,3478 Wesbrook Mall,-123.233778,49.252924
VAD10273,Folio - Duplex (4H),Vancouver,V6T 0A1,BC,VBL10291,Residential,CanadaPost,5962 Chancellor Boulevard,-123.250221,49.272655
VAD10939,Acadia Park Residence - Tennis Crescent (2656),Vancouver,V6T 2E1,BC,VBL10436,Residential,CampusMail,2656 Tennis Crescent,-123.237388,49.263224
VAD10967,Acadia Park Residence - Montgomery Place (5640),Vancouver,V6T 2C7,BC,VBL10439,Residential,CampusMail,5640 Montgomery Place,-123.239252,49.264516
VAD10856,Acadia Park Residence - Melfa Lane (2612),Vancouver,V6T 2C6,BC,VBL10258,Residential,CampusMail,2612 Melfa Lane,-123.236795,49.264196
VAD11044,Engineering Student Centre (ESC),Vancouver,V6T 1Z4,BC,VBL10073,CampusBuilding,CampusMail,2335 Engineering Road,-123.249171,49.262062
VAD10734,Coal and Mineral Processing Laboratory,Vancouver,V6T 1Z4,BC,VBL10068,CampusBuilding,CampusMail,2332 West Mall,-123.252296,49.261208
VAD10379,Ponderosa Office Annex E,Vancouver,V6T 1Z2,BC,VBL10151,CampusBuilding,CampusMail,2034 Lower Mall,-123.25677,49.264703
VAD10102,Old Fire Hall,Vancouver,V6T 1Z2,BC,VBL10139,CampusBuilding,CampusMail,2038 West Mall,-123.255613,49.265095
VAD10623,Fairview Crescent Residence (Unit 20),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2671 Fairview Crescent,-123.239937,49.263392
VAD10286,Fairview Crescent Residence (Unit 4),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2744 Fairview Crescent,-123.239113,49.263225
VAD10601,Thunderbird Residence - Front Desk ,Vancouver,V6T 2G9,BC,VBL10215,Complex,CampusMail,6335 Thunderbird Crescent,-123.249193,49.259328
VAD10772,Cascara House,Vancouver,V6T 0C1,BC,VBL10347,NeighbourhoodBldg,CanadaPost,6385 Hawthorn Lane,-123.249554,49.258272
VAD10104,P. A. Woodward Instructional Resources Centre (IRC),Vancouver,V6T 1Z3,BC,VBL10102,CampusBuilding,CampusMail,2194 Health Sciences Mall,-123.247336,49.264803
VAD10865,Nobel Biocare Oral Health Centre,Vancouver,V6T 1Z3,BC,VBL10070,Occupant,CanadaPost,2151 Wesbrook Mall,-123.245555,49.265894
VAD11031,David Strangway Building,Vancouver,V6T 1Z3,BC,VBL10070,CampusBuilding,CanadaPost,5950 University Boulevard,-123.246045,49.266004
VAD10417,Sandringham,Vancouver,V6T 2G5,BC,VBL10106,NeighbourhoodBldg,CanadaPost,5650 Hampton Place,-123.233503,49.258282
VAD11071,Thames Court,Vancouver,V6T 2E9,BC,VBL10253,NeighbourhoodBldg,CanadaPost,5880 Hampton Place,-123.236599,49.257487
VAD11140,UBC Botanical Garden,Vancouver,V6T 1Z4,BC,VBL10419,Complex,CampusMail,6804 SW Marine Drive,-123.250619,49.254049
VAD11112,UBC Botanical Garden - Scholars' Retreat,Vancouver,V6T 1Z4,BC,VBL10004,CampusBuilding,CampusMail,6380 Stadium Road,-123.246835,49.255045
VAD10135,Ivy on the Park - Highrise,Vancouver,V6S 0L5,BC,VBL10265,NeighbourhoodBldg,CanadaPost,5629 Birney Avenue,-123.231046,49.254594
VAD10226,Granite Terrace 2 - Offices,Vancouver,V6S 0B3,BC,VBL10414,NeighbourhoodBldg,CanadaPost,5923 Berton Avenue,-123.236262,49.255085
VAD10581,Sage,Vancouver,V6S 0C1,BC,VBL10187,NeighbourhoodBldg,CanadaPost,5782 Berton Avenue,-123.233783,49.255395
VAD10606,Granite Terrace - Save-on-Foods,Vancouver,V6S 0B3,BC,VBL10164,Commercial,CanadaPost,5945 Berton Avenue,-123.236554,49.254766
VAD11026,Crescent West,Vancouver,V6S 0A9,BC,VBL10219,NeighbourhoodBldg,CanadaPost,5879 Gray Avenue,-123.233025,49.252869
VAD10408,Sail - Building 2,Vancouver,V6S 0G1,BC,VBL10390,NeighbourhoodBldg,CanadaPost,5981 Gray Avenue,-123.234865,49.252638
VAD10172,Mundell House,Vancouver,V6S 0L4,BC,VBL10213,NeighbourhoodBldg,CanadaPost,6038 Birney Avenue,-123.236351,49.253013
VAD10477,Acadia Modular Child Care 2 - Barish,Vancouver,V6T 1S1,BC,VBL10373,CampusBuilding,CampusMail,2835 Revelstoke Court,-123.235169,49.260536
VAD10478,Acadia Modular Child Care 3 - Willow,Vancouver,V6T 1S1,BC,VBL10375,CampusBuilding,CampusMail,2845 Revelstoke Court,-123.235088,49.260768
VAD10222,Georgia Point,Vancouver,V6S 0L2,BC,VBL10247,NeighbourhoodBldg,CanadaPost,3381 Ross Drive,-123.239023,49.251855
VAD11105,UBC Farm,Vancouver,V6T 1W5,BC,VBL10014,Complex,CampusMail,3461 Ross Drive,-123.237372,49.250754
VAD10476,Acadia Modular Child Care 1 - Saw-Whet,Vancouver,V6T 1S1,BC,VBL10372,CampusBuilding,CampusMail,2850 Salmo Court,-123.236127,49.26032
VAD10475,Wood Drying Laboratory,Vancouver,V6T 1Z4,BC,VBL10285,CampusBuilding,CampusMail,2324 West Mall,-123.252322,49.261455
VAD10017,Hugh Dempster Pavilion,Vancouver,V6T 1Z4,BC,VBL10363,CampusBuilding,CampusMail,6245 Agronomy Road,-123.24812,49.261179
VAD10722,Civil and Mechanical Engineering Building,Vancouver,V6T 1Z4,BC,VBL10329,CampusBuilding,CampusMail,6250 Applied Science Lane,-123.249239,49.262685
VAD10065,Engineering High Head Room Laboratory,Vancouver,V6T 1Z4,BC,VBL10330,Occupant,CampusMail,2225 East Mall,-123.248903,49.263568
VAD10844,Earthquake Engineering Research Facility,Vancouver,V6T 1Z4,BC,VBL10330,Occupant,CampusMail,2235 East Mall,-123.248845,49.263509
VAD10111,Life Sciences Centre,Vancouver,V6T 1Z3,BC,VBL10111,CampusBuilding,CampusMail,2350 Health Sciences Mall,-123.246025,49.262394
VAD11126,UBC Hospital - Koerner Pavilion,Vancouver,V6T 1Z3,BC,VBL10318,OtherBuilding,CampusMail,2211 Wesbrook Mall,-123.245555,49.264162
VAD11131,UBC Hospital - Purdy Pavilion,Vancouver,V6T 1Z9,BC,VBL10388,OtherBuilding,CampusMail,2221 Wesbrook Mall,-123.245922,49.263451
VAD11205,Arts Student Centre,Vancouver,V6T 1Z1,BC,VBL10426,CampusBuilding,CampusMail,1860 East Mall,-123.253175,49.269219
VAD10109,"Ivy on the Park - Townhomes (North, South 1 & South 2)",Vancouver,V6S 0A5,BC,VBL10264,NeighbourhoodBldg,CanadaPost,5681 Birney Avenue,-123.231815,49.254572
VAD10305,Fairview Crescent Residence (Unit 11),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2769 Fairview Crescent,-123.238953,49.262648
VAD10484,Acadia House - 1 (101-104),Vancouver,V6T 1R9,BC,VBL10308,Residential,CampusMail,2710 Acadia Road,-123.235851,49.262924
VAD10014,Henry Angus Building,Vancouver,V6T 1Z2,BC,VBL10067,CampusBuilding,CampusMail,2053 Main Mall,-123.253537,49.265068
VAD10210,Jack Bell Building for the School of Social Work,Vancouver,V6T 1Z2,BC,VBL10081,CampusBuilding,CampusMail,2080 West Mall,-123.255021,49.264305
VAD10107,Berwick Memorial Centre - Daycare,Vancouver,V6T 1X7,BC,VBL10155,IndoorArea,CampusMail,2767 Osoyoos Crescent,-123.239348,49.260495
VAD10604,Place Vanier Residence - Front Desk,Vancouver,V6T 1X1,BC,VBL10108,Complex,CampusMail,1935 Lower Mall,-123.258822,49.26488
VAD10724,University RCMP,Vancouver,V6T 2B7,BC,VBL10046,OtherBuilding,CampusMail,2990 Wesbrook Mall,-123.238541,49.25902
VAD10725,Vancouver Fire Rescue Services - No. 10 Firehall,Vancouver,V6T 2B7,BC,VBL10046,Occupant,CampusMail,2992 Wesbrook Mall,-123.238245,49.258699
VAD11035,Dorothy Somerset Studios,Vancouver,V6T 1Z2,BC,VBL10130,CampusBuilding,CampusMail,6361 University Boulevard,-123.254709,49.264667
VAD11194,UBC Water Pump Station,Vancouver,V6T 1Z2,BC,VBL10420,CampusBuilding,CampusMail,6355 University Boulevard,-123.254211,49.264664
VAD10882,Acadia Park Highrise,Vancouver,V6T 1N4,BC,VBL10260,CampusBuilding,CampusMail,2725 Melfa Road,-123.236888,49.26242
VAD10958,Acadia Park Residence - Tennis Crescent (2663),Vancouver,V6T 2C1,BC,VBL10436,Residential,CampusMail,2663 Tennis Crescent,-123.237542,49.262951
VAD11008,Acadia Park Residence - Yalta Place (5508),Vancouver,V6T 2C2,BC,VBL10438,Residential,CampusMail,5508 Yalta Place,-123.237405,49.264259
